,isin,instrument_token,exchange_token,exchange,tradingsymbol,name
2371,INE0S9X01011,139374340,544431,BSE,ACEALPHA,ACE ALPHA TECH 
2372,INE130701019,139374852,544433,BSE,VALINDIA,VALENCIA INDIA 
2373,INE0UZO01024,139375108,544434,BSE,NEETUYOSHI,NEETU YOSHI 
2374,INE0W1601012,139375364,544435,BSE,ADCOUNTY,ADCOUNTY MEDIA INDIA
2375,INE0RDJ01019,139375620,544436,BSE,VANDAN,VANDAN FOODS
2376,INE0TBQ01014,139375876,544437,BSE,MARCLOIRE,MARC LOIRE FASHIONS
2377,INE0TL001013,139376644,544440,BSE,CRYOGENIC,CRYOGENIC OGS
2378,INE162901016,139376900,544441,BSE,METAINFO,META INFOTECH
2379,INE0VWL01017,139377156,544442,BSE,CHEMKART,CHEMKART INDIA 
2380,INE0UMC01019,139377668,544444,BSE,GLEN,GLEN INDUSTRIES 
2381,INE0SJX01015,139377924,544445,BSE,APL,ASSTON PHARMACEUTICALS
2382,INE0LCG01010,139379460,544451,BSE,MONIKA,MONIKA ALCOBEV
2383,INE0PTF01017,139379716,544452,BSE,SWASTIKAAL,SWASTIKA CASTAL 
2384,INE0V0L01028,139379972,544453,BSE,MSECL,MONARCH SURVEYORS AND ENGINEER
2385,INE0FMZ01045,139381252,544458,BSE,SHREEREF,SHREE REFRIGERATIONS
2386,INE161701011,139381764,544460,BSE,PATELCHEM,PATEL CHEM SPECIALITIES LIMITE
2387,INE15WN01014,139382532,544463,BSE,REPONO,REPONO
2388,INE1P1A01018,139382788,544464,BSE,UML,UMIYA MOBILE 
2389,INE301O01023,139383556,544467,BSE,NSDL,NATIONAL SECURITIES DEPOSITORY
2390,INE1LJ801017,139383812,544468,BSE,BDI,B. D. INDUSTRIES (PUNE) LIMITE
2391,INE14OX01013,139384580,544471,BSE,TAKYON,TAKYON NETWORKS
2392,INE1KH601014,139384836,544472,BSE,MEHUL,MEHUL COLOURS
2393,INE0W4K01013,139385348,544474,BSE,BLT,BLT LOGISTICS 
2394,INE1IBY01019,139385604,544475,BSE,ESSEX,ESSEX MARINE
2395,INE0YG001013,139387396,544482,BSE,STARIMAGIN,STAR IMAGING AND PATH LAB LIMI
2396,INE111601014,139387652,544483,BSE,ICODEX,ICODEX PUBLISHING SOLUTIONS LI
2397,INE191201016,139389188,544489,BSE,LGT,LGT BUSINESS CONNEXTIONS LIMIT
2398,INE12P601017,139390468,544494,BSE,GLOBTIER,GLOBTIER INFOTECH 
2399,INE0M3X01010,139390724,544495,BSE,NISMGMT,NIS MANAGEMENT
2400,INE0RTI01017,139391492,544498,BSE,OVAL,OVAL PROJECTS ENGINEERING LIMI
2401,INE15MX01014,139392004,544500,BSE,ABRIL,ABRIL PAPER TECH
2402,INE0XX801016,139392260,544501,BSE,SUGSLLOYD,SUGS LLOYD
2403,INE0ZN101029,139392772,544503,BSE,RACHIT,RACHIT PRINTS 
2404,INE0ZOM01013,139393028,544504,BSE,GOELCONS,GOEL CONSTRUCTION COMPANY LIMI
2405,INE104201012,139393284,544505,BSE,AUSTERE,AUSTERE SYSTEMS
2406,INE0UJF01018,139393540,544506,BSE,SHARVAYA,SHARVAYA METALS
2407,INE0WRP01016,139394052,544508,BSE,VASHISHTHA,VASHISHTHA LUXURY FASHION LIMI
2408,INE0XZB01017,139394308,544509,BSE,KRUPALU,KRUPALU METALS 
2409,INE346R01013,139394564,544510,BSE,NCML,NILACHAL CARBO METALICKS LIMIT
2410,INE0V8A01016,139394820,544511,BSE,KARBON,KARBONSTEEL ENGINEERING LIMITE
2411,INE1DRH01011,139395588,544514,BSE,CITYSQUARE,JAY AMBE SUPERMARKETS
2412,INE0XBS01012,139396100,544516,BSE,AIRFLOA,AIRFLOA RAIL TECHNOLOGY LIMITE
2413,INE0TJ801010,139396612,544518,BSE,LTELEVATOR,L. T. ELEVATOR
2414,INE10XS01012,139397124,544520,BSE,SAMPAT,SAMPAT ALUMINIUM
2415,INE14VP01014,139398148,544524,BSE,JDCABLES,JD CABLES
2416,INE15XJ01010,139399428,544529,BSE,APPL,APTUS PHARMA 
2417,INE1LDV01015,139399940,544531,BSE,TRUECOLORS,TRUE COLORS
2418,INE0QMV01017,139400964,544535,BSE,BHARATROHAN,BHARATROHAN AIRBORNE INNOVATIO
2419,INE0TI501017,139401732,544538,BSE,PRARUH,PRARUH TECHNOLOGIES
2420,INE1IIQ01028,139401988,544539,BSE,SOLVEX,SOLVEX EDIBLES 
2421,INE1KLZ01011,139402500,544541,BSE,SYSTEMATIC,SYSTEMATIC INDUSTRIES
2422,INE0W5Q01017,139402756,544542,BSE,JUSTO,JUSTO REALFINTECH 
2423,INE0SRP01014,139403268,544544,BSE,TELGE,TELGE PROJECTS
2424,INE1B4801017,139403780,544546,BSE,CHTR,CHATTERBOX TECHNOLOGIES LIMITE
2425,INE0SIK01014,139404292,544548,BSE,GPAPL,GUJARAT PEANUT AND AGRI PRODUC
2426,INE1A8F01035,139404548,544549,BSE,EARKART,EARKART
2427,INE18PB01017,139405060,544551,BSE,BHAVIK,BHAVIK ENTERPRISES
2428,INE0S5T01017,139405316,544552,BSE,RDGAIL,RUKMANI DEVI GARG AGRO IMPEX L
2429,INE1PJP01015,139405572,544553,BSE,MPKSTEELS,M P K STEELS (I)
2430,INE163701019,139405828,544554,BSE,KVSCASTING,KVS CASTINGS 
2431,INE14QA01016,139406084,544555,BSE,AMEENJI,AMEENJI RUBBER
2432,INE0SPJ01011,139406340,544556,BSE,DHILLON,DHILLON FREIGHT CARRIER LIMITE
2433,INE0R8Q01018,139407108,544559,BSE,OML,OM METALLOGIC
2434,INE0QU501030,139407364,544560,BSE,SODHACAP,SODHANI CAPITAL
2435,INE12P101018,139407620,544561,BSE,CHIRAHARIT,CHIRAHARIT 
2436,INE1B3501014,139408132,544563,BSE,ZELIO,ZELIO E MOBILITY 
2437,INE0QP701017,139408644,544565,BSE,VALPLAST,VALPLAST TECHNOLOGIES 
2438,INE10CM01027,139408900,544566,BSE,SUNSKY,SUNSKY LOGISTICS 
2439,INE16XA01017,139409156,544567,BSE,INFINITY,INFINITY INFOWAY 
2440,INE0SUM01015,139409412,544568,BSE,ZAPPFRESH,DSM FRESH FOODS 
2441,INE0SLP01017,139410180,544571,BSE,NSBBPO,NSB BPO SOLUTIONS 
2442,INE833Q01012,139411204,544575,BSE,MITTALSTL,MITTAL SECTIONS 
2443,INE1EUB01016,139412996,544582,BSE,SHLOKKA,SHLOKKA DYES
2444,INE13YH01017,139413508,544584,BSE,SKM,SK MINERALS & ADDITIVES LIMITE
2445,INE0SFA01011,139413764,544585,BSE,SIHORA,SIHORA INDUSTRIES
2446,INE1GUJ01014,139416068,544594,BSE,TRADEUNO,GAME CHANGERS TEXFAB
2447,INE0SVZ01015,139416580,544596,BSE,SAFECURE,SAFECURE SERVICES 
2448,INE0D8001018,139419396,544607,BSE,SHTL,SHINING TOOLS
2449,INE1I1301016,139420164,544610,BSE,WORKMATES,WORKMATES CORE2CLOUD SOLUTION
2450,INE0U9D01019,139420420,544611,BSE,MAHALIFE,MAHAMAYA LIFESCIENCES
2451,INE0BUQ01012,139421700,544616,BSE,GALLARD,GALLARD STEEL 
2452,INE1U2R01013,139422980,544621,BSE,SSMD,SSMD AGROTECH INDIA
2453,INE0UH001016,139423492,544623,BSE,MNFL,MOTHER NUTRI FOODS 
2454,INE0EOJ01014,139423748,544624,BSE,KKSILK,K K SILK MILLS
2455,INE1BA901016,139424004,544625,BSE,LOGICIEL,LOGICIEL SOLUTIONS 
2456,INE1E4401010,139424260,544626,BSE,EXATO,EXATO TECHNOLOGIES
2457,INE0VDK01019,139424516,544627,BSE,PURPLEWAVE,PURPLE WAVE INFOCOM
2458,INE0RUY01012,139424772,544628,BSE,ASTRONMULT,ASTRON MULTIGRAIN 
2459,INE0W4D01018,139425028,544629,BSE,RAVEL,RAVELCARE 
2460,INE1FJE01010,139425284,544630,BSE,HELLOJI,HELLOJI HOLIDAYS
2461,INE1CJB01013,139426564,544635,BSE,LUXURY,LUXURY TIME 
2462,INE1MF401019,139426820,544636,BSE,WOSAL,WESTERN OVERSEAS STUDY ABROAD
2463,INE0QZR01017,139427076,544637,BSE,METHODHUB,METHODHUB SOFTWARE 
2464,IN9397D01014,227880196,890157,BSE,AIRTELPP,BHARTI AIRTEL 
2465,IN9564C01011,227890436,890197,BSE,YARNPP,YARN SYNDICATE
2466,IN9624Z01022,227891716,890202,BSE,SOLARAPP1,SOLARA ACTIVE PHARMA SCIENCES
2467,IN9526B01012,227894020,890211,BSE,CALSOFTPP,CALIFORNIA SOFTWARE CO.
2468,IN9201F01013,227894532,890213,BSE,SNLFPP,SHRI NIWAS LEASING AND FINANCE
2469,IN9093R01019,227895300,890216,BSE,LLOYDSENPP,LLOYDS ENGINEERING WORKS LIMIT
2470,IN9273A01047,227895556,890217,BSE,APLABPP,APLAB
2471,IN9237C01014,227896324,890220,BSE,PATANGPP,KATI PATANG LIFESTYLE
2472,IN9572J01019,227896580,890221,BSE,SSFLPP,SPANDANA SPHOORTY FINANCIAL LI
2473,IN9242Q01014,227896836,890222,BSE,JMJFINPP,JMJ FINTECH 
2474,IN9278G01019,227897092,890223,BSE,CYBERPP,CYBER MEDIA (INDIA)
2475,IN9080I01015,227897348,890224,BSE,LLOYDPP,LLOYDS ENTERPRISES
2476,IN9638N01010,227897604,890225,BSE,ECOPP,ECO HOTELS AND RESORTS
2477,IN9170U01027,227897860,890226,BSE,SURAJINDPP,SURAJ INDUSTRIES .
2478,INE253B01015,1025,4,NSE,21STCENMGM,21ST CENTURY MGMT SERVICE
2479,INE769A01020,1793,7,NSE,AARTIIND,AARTI INDUSTRIES
2480,INE117A01022,3329,13,NSE,ABB,ABB INDIA
2481,INE224E01036,4353,17,NSE,GATECHDVR,GACM TECHNOLOGIES
2482,INE189B01011,4865,19,NSE,STYRENIX,STYRENIX PERFORMANCE
2483,INE012A01025,5633,22,NSE,ACC,ACC
2484,INE423A01024,6401,25,NSE,ADANIENT,ADANI ENTERPRISES
2485,INE045A01017,8705,34,NSE,ADOR,ADOR WELDING
2486,INE208C01025,10241,40,NSE,AEGISLOG,AEGIS LOGISTICS
2487,INE419U01012,12289,48,NSE,HAPPSTMNDS,HAPPIEST MINDS TECHNO
2488,INE426A01027,20225,79,NSE,ALEMBICLTD,ALEMBIC
2489,INE885A01032,25601,100,NSE,ARE&M,AMARA RAJA ENERGY MOB
2490,INE932X01026,26625,104,NSE,SHAREINDIA,SHARE IND. SECURITIES
2491,INE450U01017,32769,128,NSE,ROUTE,ROUTE MOBILE
2492,INE715B01021,34817,136,NSE,ANDHRSUGAR,ANDHRA SUGARS
2493,INE850D01014,36865,144,NSE,GODREJAGRO,GODREJ AGROVET
2494,INE116A01032,39425,154,NSE,APCOTEXIND,APCOTEX INDUSTRIES LIMITE
2495,INE437A01024,40193,157,NSE,APOLLOHOSP,APOLLO HOSPITALS ENTER. L
2496,INE438A01022,41729,163,NSE,APOLLOTYRE,APOLLO TYRES
2497,INE435A01051,42497,166,NSE,ANDHRAPAP,ANDHRA PAPER
2498,INE610C01014,46337,181,NSE,ARENTERP,RAJDARSHAN INDUSTRIES
2499,INE822C01015,47105,184,NSE,TCPLPACK,TCPL PACKAGING
2500,INE034A01011,49409,193,NSE,ARVIND,ARVIND
2501,INE348L01012,50945,199,NSE,MASFIN,MAS FINANCIAL SERV
2502,INE961D01019,51457,201,NSE,UNIDT,UNITED DRILLING TOOLS
2503,INE348A01023,51969,203,NSE,ASHAPURMIN,ASHAPURA MINECHEM
2504,INE440A01010,52737,206,NSE,ASHIMASYN,ASHIMA
2505,INE208A01029,54273,212,NSE,ASHOKLEY,ASHOK LEYLAND
2506,INE022Q01020,56321,220,NSE,IEX,INDIAN ENERGY EXC
2507,INE087Z01024,60161,235,NSE,AAKASH,AAKASH EXPLORATION SER L
2508,INE021A01026,60417,236,NSE,ASIANPAINT,ASIAN PAINTS
2509,INE0CHO01012,62721,245,NSE,ADL,ARCHIDPLY DECOR
2510,INE368I01016,65281,255,NSE,NIRAJ,NIRAJ CEMENT STRUC
2511,INE100A01010,67329,263,NSE,ATUL,ATUL
2512,INE03YM01018,69121,270,NSE,CHEMCON,CHEMCON SPECIAL CHEM
2513,INE406A01037,70401,275,NSE,AUROPHARMA,AUROBINDO PHARMA
2514,INE481Y01014,70913,277,NSE,GICRE,GENERAL INS CORP OF INDIA
2515,INE449A01011,71169,278,NSE,AUTOAXLES,AUTOMOTIVE AXLES
2516,INE118A01012,78081,305,NSE,BAJAJHLDNG,BAJAJ HOLDINGS & INVS
2517,INE306A01021,78849,308,NSE,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT
2518,INE974X01010,79873,312,NSE,TIINDIA,TUBE INVEST OF INDIA
2519,INE296A01032,81153,317,NSE,BAJFINANCE,BAJAJ FINANCE
2520,INE732I01013,82945,324,NSE,ANGELONE,ANGEL ONE
2521,INE565V01010,84481,330,NSE,VALIANTORG,VALIANT ORGANICS
2522,INE787D01026,85761,335,NSE,BALKRISIND,BALKRISHNA IND.
2523,INE164A01016,86529,338,NSE,BALMLAWRIE,BALMER LAWRIE & CO
2524,INE119A01028,87297,341,NSE,BALRAMCHIN,BALRAMPUR CHINI MILLS
2525,INE596I01020,87553,342,NSE,CAMS,COMPUTER AGE MNGT SER
2526,INE655B01011,88833,347,NSE,BANARBEADS,BANARAS BEADS
2527,INE459A01010,89601,350,NSE,BANARISUG,BANNARI AMMAN SUGARS
2528,INE298J01013,91393,357,NSE,NAM-INDIA,NIPPON L I A M
2529,INE294G01026,91905,359,NSE,ROML,RAJ OIL MILLS
2530,INE373A01013,94209,368,NSE,BASF,BASF INDIA
2531,INE176A01028,94977,371,NSE,BATAINDIA,BATA INDIA
2532,INE050A01025,97281,380,NSE,BBTC,BOMBAY BURMAH TRADING COR
2533,INE129Z01016,97537,381,NSE,SINTERCOM,SINTERCOM INDIA
2534,INE263A01024,98049,383,NSE,BEL,BHARAT ELECTRONICS
2535,INE766P01016,98561,385,NSE,MAHLOG,MAHINDRA LOGISTIC
2536,INE581X01021,100609,393,NSE,GLOBE,GLOBE ENTERPRISE (I)
2537,INE258A01024,101121,395,NSE,BEML,BEML
2538,INE470Y01017,102145,399,NSE,NIACL,THE NEW INDIA ASSU CO
2539,INE463A01038,103425,404,NSE,BERGEPAINT,BERGER PAINTS (I)
2540,INE922A01025,107265,419,NSE,BEPL,BHANSALI ENG. POLYMERS LT
2541,INE465A01025,108033,422,NSE,BHARATFORG,BHARAT FORGE
2542,INE834I01025,108801,425,NSE,KHADIM,KHADIM INDIA
2543,INE133Y01011,111617,436,NSE,IFGLEXPOR,IFGL REFRACTORIES
2544,INE257A01026,112129,438,NSE,BHEL,BHEL
2545,INE618L01018,113921,445,NSE,5PAISA,5PAISA CAPITAL
2546,INE795G01014,119553,467,NSE,HDFCLIFE,HDFC LIFE INS CO
2547,INE143A01010,120577,471,NSE,OSWALGREEN,OSWAL GREENTECH
2548,INE470A01017,121345,474,NSE,3MINDIA,3M INDIA
2549,INE800A01015,122113,477,NSE,BIRLACABLE,BIRLA CABLE
2550,INE340A01012,122881,480,NSE,BIRLACORPN,BIRLA CORPORATION
2551,INE520Y01019,125185,489,NSE,ICEMAKE,ICE MAKE REFRIGERAT
2552,INE233B01017,126721,495,NSE,BLUEDART,BLUE DART EXPRESS
2553,INE249Z01020,130305,509,NSE,MAZDOCK,MAZAGON DOCK SHIPBUIL
2554,INE032A01023,131329,513,NSE,BOMDYEING,BOMBAY DYEING & MFG. CO L
2555,INE029A01011,134657,526,NSE,BPCL,BHARAT PETROLEUM CORP  LT
2556,INE094J01016,134913,527,NSE,UTIAMC,UTI ASSET MNGMT CO
2557,INE110A01019,135681,530,NSE,BPL,BPL
2558,INE216A01030,140033,547,NSE,BRITANNIA,BRITANNIA INDUSTRIES
2559,INE594B01012,143105,559,NSE,BSL,BSL
2560,INE060901027,147969,578,NSE,LIKHITHA,LIKHITHA INFRASTRUC
2561,INE477A01020,149249,583,NSE,CANFINHOME,CAN FIN HOMES
2562,INE371A01025,151553,592,NSE,GRAPHITE,GRAPHITE INDIA
2563,INE120A01034,152321,595,NSE,CARBORUNIV,CARBORUNDUM UNIVERSAL
2564,INE485A01015,158465,619,NSE,CENTENKA,CENTURY ENKA
2565,INE055A01016,160001,625,NSE,ABREL,ADITYA BIRLA REAL EST
2566,INE486A01021,160769,628,NSE,CESC,CESC
2567,INE188B01013,162305,634,NSE,IGARASHI,IGARASHI MOTORS INDIA
2568,INE085A01013,163073,637,NSE,CHAMBLFERT,CHAMBAL FERTILIZERS
2569,INE016M01021,164097,641,NSE,DNAMEDIA,DILIGENT MEDIA CORP
2570,INE302A01020,173057,676,NSE,EXIDEIND,EXIDE INDUSTRIES
2571,INE121A01024,175361,685,NSE,CHOLAFIN,CHOLAMANDALAM IN & FIN CO
2572,INE059A01026,177665,694,NSE,CIPLA,CIPLA
2573,INE0AJG01018,179457,701,NSE,HEMIPROP,HEMISPHERE PROP IND
2574,INE303A01010,179969,703,NSE,DICIND,DIC INDIA
2575,INE715Y01031,181249,708,NSE,SHRADHA,SHRADHA INFRAPROJECTS
2576,INE597J01018,182785,714,NSE,SHALBY,SHALBY
2577,INE492A01029,183041,715,NSE,HEUBACHIND,HEUBACH COLORANTS IND
2578,INE169A01031,189185,739,NSE,COROMANDEL,COROMANDEL INTERNTL.
2579,INE757A01017,189953,742,NSE,COSMOFIRST,COSMO FIRST
2580,INE007A01025,193793,757,NSE,CRISIL,CRISIL
2581,INE067A01029,194561,760,NSE,CGPOWER,CG POWER AND IND SOL
2582,INE016A01026,197633,772,NSE,DABUR,DABUR INDIA
2583,INE055C01020,199169,778,NSE,KEEPLEARN,DSJ KEEP LEARNING
2584,INE495A01022,199937,781,NSE,DALMIASUG,DALMIA BHARAT SUG IN
2585,INE705C01020,205825,804,NSE,SHIVATEX,SHIVA TEXYARN
2586,INE498A01018,206081,805,NSE,DCM,DCM
2587,INE032Z01020,207105,809,NSE,BSHSL,BOMBAY SUPER HYBRID SEEDS
2588,INE499A01024,207617,811,NSE,DCMSHRIRAM,DCM SHRIRAM
2589,INE500A01029,209153,817,NSE,DCW,DCW
2590,INE862Y01015,210433,822,NSE,BANKA,BANKA BIOLOO
2591,INE501A01019,211713,827,NSE,DEEPAKFERT,DEEPAK FERTILIZERS & PETR
2592,INE041A01016,219393,857,NSE,DHAMPURSUG,DHAMPUR SUGAR MILLS
2593,INE646X01014,223745,874,NSE,ASTRON,ASTRON PAPER BORD MIL
2594,INE089A01031,225537,881,NSE,DRREDDY,DR. REDDY S LABORATORIES
2595,INE745B01028,229377,896,NSE,KHAICHEM,KHAITAN CHEM & FERT
2596,INE066A01021,232961,910,NSE,EICHERMOT,EICHER MOTORS
2597,INE063P01018,233729,913,NSE,EQUITASBNK,EQUITAS SMALL FIN BNK
2598,INE126A01031,234497,916,NSE,EIDPARRY,EID PARRY INDIA
2599,INE230A01023,235265,919,NSE,EIHOTEL,EIH - OBEROI HOTELS
2600,INE191A01027,237057,926,NSE,ORCHPHARMA,ORCHID PHARMA
2601,INE086A01029,237569,928,NSE,ELECTCAST,ELECTROSTEEL CASTINGS
2602,INE266Y01019,239617,936,NSE,DPABHUSHAN,D. P. ABHUSHAN
2603,INE285A01027,239873,937,NSE,ELGIEQUIP,ELGI EQUIPMENTS
2604,INE199A01012,240641,940,NSE,PGHL,PROCTER & GAMBLE HEALTH L
2605,INE284A01012,244481,955,NSE,ESABINDIA,ESAB INDIA
2606,INE042A01014,245249,958,NSE,ESCORTS,ESCORTS KUBOTA
2607,INE754A01055,247553,967,NSE,SUBEXLTD,SUBEX
2608,INE255A01020,251137,981,NSE,EPL,EPL
2609,INE295A01018,254209,993,NSE,EVERESTIND,EVEREST INDUSTRIES
2610,INE188A01015,258049,1008,NSE,FACT,FACT
2611,INE513A01022,258817,1011,NSE,SCHAEFFLER,SCHAEFFLER INDIA
2612,INE171A01029,261889,1023,NSE,FEDERALBNK,FEDERAL BANK
2613,INE721Z01010,263681,1030,NSE,AARON,AARON INDUSTRIES
2614,INE235A01022,265729,1038,NSE,FINCABLES,FINOLEX CABLES
2615,INE183A01024,266497,1041,NSE,FINPIPE,FINOLEX INDUSTRIES
2616,INE516A01017,269569,1053,NSE,UFLEX,UFLEX
2617,INE519A01011,274689,1073,NSE,FOSECOIND,FOSECO INDIA
2618,INE520A01027,275457,1076,NSE,ZENSARTECH,ZENSAR TECHNOLOGIES 
2619,INE524A01029,277761,1085,NSE,GABRIEL,GABRIEL INDIA
2620,INE276A01018,281601,1100,NSE,GARFIBRES,GARWARE TECH FIBRES
2621,INE688Y01022,284161,1110,NSE,DANGEE,DANGEE DUMS
2622,INE539A01019,288513,1127,NSE,GHCL,GHCL
2623,INE586X01012,289025,1129,NSE,GTECJAINX,G-TEC JAINX EDUCATION
2624,INE713T01028,290305,1134,NSE,APOLLO,APOLLO MICRO SYSTEMS
2625,INE289B01019,291585,1139,NSE,GICHSGFIN,GIC HOUSING FINANCE
2626,INE424C01010,292353,1142,NSE,GINNIFILA,GINNI FILAMENTS
2627,INE162A01010,293121,1145,NSE,GIPCL,GUJ IND POW CO.
2628,INE159A01016,295169,1153,NSE,GLAXO,GLAXOSMITHKLINE PHARMA LT
2629,INE043A01012,297473,1162,NSE,GTL,GTL
2630,INE619B01017,297985,1164,NSE,NEWGEN,NEWGEN SOFTWARE TECH
2631,INE075D01018,299009,1168,NSE,GMBREW,G M BREWERIES
2632,INE113A01013,300545,1174,NSE,GNFC,GUJ NAR VAL FER & CHEM L
2633,INE260B01028,302337,1181,NSE,GODFRYPHLP,GODFREY PHILLIPS INDIA LT
2634,INE371P01015,303361,1185,NSE,AMBER,AMBER ENTERPRISES (I)
2635,INE068V01023,303617,1186,NSE,GLAND,GLAND PHARMA
2636,INE529A01010,304641,1190,NSE,FMGOETZE,FEDERAL-MOGUL GOETZE (IND
2637,INE531A01024,306177,1196,NSE,KANSAINER,KANSAI NEROLAC PAINTS
2638,INE546Y01022,308225,1204,NSE,PRAXIS,PRAXIS HOME RETAIL
2639,INE393A01011,310785,1214,NSE,DELTAMAGNT,DELTA MANUFACTURING
2640,INE047A01021,315393,1232,NSE,GRASIM,GRASIM INDUSTRIES
2641,INE224A01026,316161,1235,NSE,GREAVESCOT,GREAVES COTTON
2642,INE026A01025,319233,1247,NSE,GSFC,GUJ STATE FERT & CHEM
2643,INE172A01027,320001,1250,NSE,CASTROLIND,CASTROL INDIA
2644,INE186A01019,324353,1267,NSE,GUJALKALI,GUJARAT ALKALIES & CHEM
2645,INE079A01024,325121,1270,NSE,AMBUJACEM,AMBUJA CEMENTS
2646,INE538A01037,329985,1289,NSE,GFLLIMITED,GFL
2647,INE544A01019,336129,1313,NSE,HARRMALAYA,HARRISON MALAYALAM
2648,INE600K01018,336641,1315,NSE,GALAXYSURF,GALAXY SURFACTANTS
2649,INE236A01020,339713,1327,NSE,HCL-INSYS,HCL INFOSYSTEMS
2650,INE01JE01028,339969,1328,NSE,MARINE,MARINE ELECTRICAL (I)
2651,INE040A01034,341249,1333,NSE,HDFCBANK,HDFC BANK
2652,INE545A01024,342017,1336,NSE,HEG,HEG
2653,INE480C01038,342529,1338,NSE,SDBL,SOM DIST & BREW
2654,INE158A01026,345089,1348,NSE,HEROMOTOCO,HERO MOTOCORP
2655,INE049A01027,348161,1360,NSE,HIMATSEIDE,HIMATSINGKA SEIDE
2656,INE038A01020,348929,1363,NSE,HINDALCO,HINDALCO  INDUSTRIES 
2657,INE310C01029,351233,1372,NSE,HINDCOMPOS,HINDUSTAN COMPOSITES
2658,INE549A01026,352001,1375,NSE,HCC,HINDUSTAN CONSTRUCTION CO
2659,INE030A01027,356865,1394,NSE,HINDUNILVR,HINDUSTAN UNILEVER
2660,INE345A01011,359169,1403,NSE,HINDOILEXP,HINDUSTAN OIL EXPLORATION
2661,INE094A01015,359937,1406,NSE,HINDPETRO,HINDUSTAN PETROLEUM CORP
2662,INE415A01038,361473,1412,NSE,AGI,AGI GREENPAC
2663,INE267A01025,364545,1424,NSE,HINDZINC,HINDUSTAN ZINC
2664,INE058A01010,369153,1442,NSE,SANOFI,SANOFI INDIA
2665,INE102A01024,370689,1448,NSE,HLVLTD,HLV
2666,INE557A01011,372481,1455,NSE,BIRLANU,BIRLANU
2667,INE648Z01023,375041,1465,NSE,ACCURACY,ACCURACY SHIPPING
2668,INE133A01011,375553,1467,NSE,AKZOINDIA,AKZO NOBEL INDIA
2669,INE008A01015,377857,1476,NSE,IDBI,IDBI BANK
2670,INE364Z01019,378881,1480,NSE,REPL,RUDRABHISHEK ENTERP
2671,INE076C01018,379393,1482,NSE,IFBAGRO,IFB AGRO INDUSTRIES
2672,INE559A01017,380161,1485,NSE,IFBIND,IFB INDUSTRIES
2673,INE039A01010,381697,1491,NSE,IFCI,IFCI
2674,INE07T201019,382465,1494,NSE,RBA,RESTAURANT BRAND ASIA
2675,INE644Y01017,383233,1497,NSE,SHIVAMILLS,SHIVA MILLS
2676,INE914M01019,386049,1508,NSE,ASTERDM,ASTER DM HEALTHCARE
2677,INE053A01029,387073,1512,NSE,INDHOTEL,THE INDIAN HOTELS CO.
2678,INE383A01012,387841,1515,NSE,INDIACEM,THE INDIA CEMENTS
2679,INE560A01023,389377,1521,NSE,INDIAGLYCO,INDIA GLYCOLS
2680,INE323C01030,391681,1530,NSE,INDIANHUME,INDIAN HUME PIPE CO.
2681,INE786W01010,396033,1547,NSE,RKEC,RKEC PROJECTS
2682,INE541A01023,401921,1570,NSE,GMMPFAUDLR,GMM PFAUDLER
2683,INE322A01010,403457,1576,NSE,GILLETTE,GILLETTE INDIA
2684,INE0EK901012,404737,1581,NSE,TARC,TARC
2685,INE0APB01032,407809,1593,NSE,MGEL,MANGALAM GLOBAL ENT
2686,INE009A01021,408065,1594,NSE,INFY,INFOSYS
2687,INE177A01018,408833,1597,NSE,INGERRAND,INGERSOLL-RAND INDIA
2688,INE925Y01036,411393,1607,NSE,AURIGROW,AURI GROW INDIA
2689,INE0DNW01011,413185,1614,NSE,FAIRCHEMOR,FAIRCHEM ORGANICS
2690,INE672A01026,414977,1621,NSE,TATAINVEST,TATA INVESTMENT CORP
2691,INE242A01010,415745,1624,NSE,IOC,INDIAN OIL CORP
2692,INE473A01011,416513,1627,NSE,LINDEINDIA,LINDE INDIA
2693,INE495P01020,416769,1628,NSE,BECTORFOOD,MRS BECTORS FOOD SPE
2694,INE570A01022,417281,1630,NSE,IONEXCHANG,ION EXCHANGE (INDIA)
2695,INE571A01038,418049,1633,NSE,IPCALAB,IPCA LABORATORIES
2696,INE154A01025,424961,1660,NSE,ITC,ITC
2697,INE209A01019,425729,1663,NSE,SUNDROP,SUNDROP BRANDS
2698,INE926X01010,428033,1672,NSE,HGINFRA,H.G.INFRA ENGINEERING
2699,INE248A01017,428801,1675,NSE,ITI,ITI
2700,INE043C01018,430337,1681,NSE,IVP,IVP
2701,INE571B01036,437249,1708,NSE,JAYBARMARU,JAY BHARAT MARUTI
2702,INE364A01020,440321,1720,NSE,JAYSREETEA,JAYSHREE TEA & INDUSTRIES
2703,INE572A01036,441857,1726,NSE,JBCHEPHARM,J B CHEMICALS AND PHARMA
2704,INE197D01010,449537,1756,NSE,JINDALPOLY,JINDAL POLY FILMS
2705,INE694E01014,456193,1782,NSE,KANPRPLA,KANPUR PLASTIPACK
2706,INE01BK01022,460033,1797,NSE,AWHCL,ANTONY WASTE HDG CELL
2707,INE197A01024,461313,1802,NSE,JYOTISTRUC,JYOTI STRUCTURES
2708,INE900B01029,462081,1805,NSE,KABRAEXTRU,KABRA EXTRUSION TECHNIK L
2709,INE217B01036,462849,1808,NSE,KAJARIACER,KAJARIA CERAMICS
